R,RDes,P,PDes,Y,YDes,FaultIn
1.676034,-18.94389,-3.392416,-9.250833,-12.02097,13.43697,0
9.792169,-18.0765,2.866551,-10.19118,-11.64576,12.77659,0
-9.490199,-19.10969,-4.314627,-8.748981,-14.67576,12.08119,0
-4.934944,-20.42752,-3.64665,-8.774724,-13.61872,11.2508,0
-5.521857,-18.95131,3.318188,-8.110478,-15.97819,10.38555,0
1.906411,-18.78456,3.869204,-8.365728,-12.72306,9.861314,0
-8.008652,-18.81187,1.567283,-7.062005,-17.82794,8.941096,0
-10.35399,-17.63154,7.050632,-6.701895,-17.03585,7.83979,0
-4.671448,-16.36045,9.067046,-6.248891,-17.32939,6.910748,0
1.694233,-16.96612,2.187242,-6.427646,-17.40889,6.231798,0
-2.557639,-16.20192,1.00058,-7.081327,-18.04545,5.101463,0
-10.84256,-15.24175,3.864684,-5.577153,-19.25209,4.118428,0
1.928895,-15.23559,4.520667,-6.248598,-16.63191,3.393996,0
-6.710356,-14.13731,0.3452447,-5.206028,-18.01333,2.450319,0
-11.54501,-12.99957,6.498019,-4.494401,-16.68508,1.28416,0
1.699386,-13.3495,2.398918,-4.506002,-16.29833,0.2985861,0
-10.66002,-12.98781,-2.195868,-3.372167,-20.31337,-0.4986006,0
-7.659501,-12.1012,5.770839,-3.487321,-15.55871,-1.255897,0
-0.943565,-12.9766,-2.819803,-2.358254,-15.69646,-2.483831,0
-11.72326,-13.44692,-5.780559,-1.136773,-18.16553,-3.245991,0
5.743964,-13.39448,0.3948651,-2.089462,-15.93748,-4.060342,0
-0.1494926,-15.32969,-3.302564,-0.5034205,-15.24572,-5.077769,0
-2.408953,-15.5368,-8.952147,-0.9930182,-18.47093,-6.198268,0
8.783198,-15.95079,-1.153143,-1.841003,-15.08334,-6.788192,0
-1.629875,-16.66679,-7.645912,-1.43069,-14.17867,-7.610602,0
-4.036701,-15.74899,3.219221,-1.919327,-12.47427,-8.346531,0
0.2421734,-17.09632,-9.515484,-1.620175,-14.23597,-9.164836,0
-5.30037,-17.06512,-0.06787783,-0.8308517,-14.67991,-9.873747,0
-5.537439,-15.46453,8.235043,-1.226274,-12.95291,-10.53814,0
2.366133,-14.93585,8.114336,0.2174602,-11.17375,-11.07644,0
-3.34091,-14.94335,4.688535,0.7612622,-12.32861,-11.7769,0
-2.055918,-13.4152,6.459752,1.149396,-9.303263,-12.34634,0
-7.395287,-12.75336,4.498353,2.548749,-9.045363,-12.84613,0
5.50034,-12.72821,4.597288,1.544477,-9.817874,-13.37109,0
-10.7535,-11.77781,2.529532,3.10489,-9.151636,-13.88528,0
0.6650151,-10.306,9.399897,2.656697,-6.819603,-14.21581,0
1.756428,-10.55425,7.725345,3.610635,-6.277254,-14.59856,0
-1.192022,-9.90766,0.8036234,3.770118,-5.794379,-14.96525,0
1.041044,-9.480394,1.182276,3.849679,-3.665394,-15.20063,0
-5.519411,-9.703053,1.439322,4.391676,-3.957343,-15.46413,0
4.16692,-8.792199,-0.0663036,2.985081,-3.744724,-15.60382,0
-4.249585,-9.750179,-4.525614,3.986259,-3.745059,-15.83653,0
13.92006,-10.01981,-2.055031,1.843283,-1.566221,-15.88102,0
2.357493,-10.42386,-4.008083,2.40366,-0.846859,-16.01039,0
15.08362,-10.90676,-2.284689,0.9669527,0.7101218,-16.00977,0
4.168655,-11.85496,-5.451913,0.2295747,1.183969,-15.92223,0
-2.921499,-11.67205,-3.041041,0.6258931,1.4873,-15.85238,0
4.577198,-10.58005,2.77275,-0.7692675,1.854216,-15.68697,0
-7.590833,-11.49904,-1.109691,0.5258456,0.4998745,-15.66304,0
-0.2180581,-10.00859,7.206221,0.2100826,2.272672,-15.50859,0
1.201505,-8.808576,10.17013,0.3617591,3.902575,-15.30478,0
-5.761417,-8.520205,11.6929,1.735207,5.918933,-15.08537,0
0.3689482,-6.139643,12.9813,1.645215,5.458553,-14.72959,0
-7.444456,-6.115571,1.55411,2.651211,4.070654,-14.58786,0
6.064353,-5.889351,6.985393,1.983642,3.536774,-14.47095,0
-4.219404,-4.890456,1.649457,2.406645,3.258375,-14.08723,0
-4.768329,-4.643334,1.125251,3.551358,5.15533,-13.82933,0
9.410179,-5.117905,1.685795,2.059822,5.998923,-13.49308,0
-7.334019,-4.989381,-3.512846,2.907876,3.400725,-13.38065,0
6.889702,-5.152033,2.364209,2.947354,8.226798,-12.93225,0
3.011465,-5.738468,-1.918706,2.469532,4.803997,-12.62044,0
-1.506069,-5.414377,4.602911,3.370824,8.012754,-12.31034,0
5.867658,-5.049686,-1.418607,2.746361,7.985761,-11.79755,0
-3.615787,-6.50068,-4.901335,2.623171,6.628358,-11.456,0
-3.009094,-6.437727,-5.169067,3.170537,6.941031,-11.07476,0
7.343977,-6.561779,-3.622282,2.60928,6.844216,-10.72666,0
-1.887167,-7.860809,-4.807986,1.347509,7.784949,-10.2429,0
10.67114,-7.206782,3.529897,0.01557547,10.46022,-9.647169,0
5.131492,-8.343382,-9.178012,-0.6194143,6.198688,-9.440902,0
0.810052,-8.461259,-1.667961,-1.526248,8.667978,-8.840187,0
3.765412,-8.541389,-1.61346,-2.173991,6.987796,-8.354811,0
12.41211,-8.442116,-1.083359,-4.063485,9.966821,-7.830159,0
-2.744203,-9.430712,-1.535607,-3.47863,6.172027,-7.597384,0
1.451881,-8.64071,4.085861,-4.614105,9.56982,-7.014302,0
-0.6420632,-8.731169,5.589637,-3.539684,7.119348,-6.533339,0
-6.76634,-10.04248,-3.451264,-2.953476,8.932256,-6.12488,0
-10.56244,-8.963481,-2.095228,-2.585636,6.235978,-5.793833,0
-8.098166,-8.054773,7.002793,-2.339947,7.620701,-5.299029,0
-7.500995,-8.207478,4.049746,0.03255375,6.872585,-4.792007,0
-9.937166,-8.355077,-0.8736122,0.9824902,7.262072,-4.492622,0
-12.4217,-7.931611,-3.929487,1.452277,5.462191,-4.215483,0
1.452573,-7.902601,7.367785,0.7872704,6.932706,-3.801464,0
-3.942715,-7.984627,-2.645535,1.732624,4.519905,-3.539618,0
-4.732345,-7.069969,1.269084,2.073925,7.015897,-3.076483,0
-1.903622,-6.974407,3.869141,1.241073,5.709334,-2.786116,0
5.838681,-6.82103,2.561199,1.193972,5.254181,-2.456497,0
2.393177,-6.994438,-2.936033,0.5279963,3.559648,-2.286798,0
-0.03092569,-7.131032,-1.298161,0.02549485,5.403766,-1.905771,0
-1.810761,-6.471414,2.018761,-0.6214589,4.690251,-1.699049,0
11.33051,-6.781068,0.481444,-2.062622,5.856821,-1.390468,0
