	R	RDes	P	PDes	Y	YDes	FaultIn	RRPrediction
211	-30.889995831454602	33.8642678157202	27.1057500739742	26.8560807767234	-289.052956348672	18.450047329214698	5	3
212	-14.869734365476699	45.686143501345605	34.7567548231522	39.3860368622884	-289.480536840139	14.7556540238832	5	3
213	-29.045008738177298	39.723901831328604	45.5358871350482	48.32330696663429	-295.361938041031	30.6661095985426	5	3
214	-55.289019422695596	31.977698910124502	60.052632021677596	64.7752390715086	-323.839453852681	61.454055914883206	5	3
215	-88.457434757238	35.9329958257133	56.4002884657115	50.427471084077794	-362.00886762176805	86.3461832990329	5	3
216	-90.23131684891891	80.7461039723098	45.2543856603315	46.39454415657829	-402.126003149498	104.28328831952601	5	3
217	-109.581430396915	120.141888103488	61.5789174660795	70.22930125145339	-436.33121771948095	121.433249551851	5	3
218	-134.550112647411	126.52083026302	100.98455675645599	114.440939166959	-462.647904591672	106.334415654671	5	3
219	-163.466451048856	91.5075460616524	141.054095810436	148.592157434025	-488.69912340534006	88.0573357745686	5	3
220	-218.636012049322	35.8093595131446	146.862636786928	143.284044056033	-516.255600909301	74.33431400054741	5	3
221	-249.783566946343	46.039999831458	135.106346818959	133.25109508666299	-542.887712086727	57.9357910579908	5	3
222	-190.19431333084898	67.0810588248864	168.03668748386102	166.86001749095502	-564.618726786	86.17816276022579	5	3
223	-220.75121749981201	50.6945767327242	134.310840162456	122.20598516174	-590.342830916611	110.886029484374	5	3
224	-206.342377228999	61.41898199208071	116.23298235431801	116.52954885748899	-613.940350497722	112.731944095256	5	3
225	-201.21473513448998	39.9837541697645	128.766898819497	132.07527712747802	-631.304976991295	91.6171522575042	5	3
226	-233.92068029479802	-1.8366699585165	113.70814507552099	100.465824476147	-648.470469693069	72.0326816844543	5	3
227	-191.487662388015	84.5203417349382	108.000590491385	131.250255127836	-662.787921473053	68.087328249678	5	3
228	-196.82079562846098	15.840325038134502	121.58409306295201	107.80591096629999	-673.187734649134	109.98089026734101	5	3
229	-177.661486060425	33.822792496312395	87.0309615799206	86.47860304444859	-672.313738097873	121.62087405274599	5	3
230	-170.612900903705	14.788660091659601	100.21693536410801	105.31938661847	-669.029378147362	101.645258546463	5	3
231	-183.764712910823	17.693702055406	73.05481255598109	58.3861268619634	-663.577537535857	67.9806813125706	5	3
232	-148.308753745569	79.5178830824272	83.05117818341	102.773434198477	-663.590081401435	65.0705871172753	5	3
233	-149.19232407992598	20.002232641458896	121.629213578204	114.808105449787	-659.461206970206	105.22510365514499	5	3
234	-164.887657960734	31.0400152316333	88.353518630651	83.0215606249045	-653.685387123538	131.085087818692	5	3
235	-161.475791607376	23.547307565162	99.69168439387009	103.84270671736799	-650.183808778545	113.66725946965401	5	3
236	-175.348173908882	11.3354674455837	98.9826645646711	97.5580644276748	-644.726363927095	82.05753878020009	5	3
237	-172.91384805955101	30.768142987883802	98.3213675251894	100.99207595866699	-641.151651377136	63.5711820550381	5	3
238	-160.296967645815	44.77730406701421	102.720517578501	100.936072162905	-638.789396948676	94.3105965408905	5	3
239	-152.11457760029	56.0987429554748	80.6178403832292	72.2573982097862	-635.9992186077	125.49307163358601	5	3
240	-132.447193960845	70.965644723833	95.5268699570137	115.330940353691	-634.661582450655	122.552505929112	5	3
241	-158.428747774353	-9.31459153581054	133.219893518835	128.898467331871	-627.924940829932	100.524704183244	5	3
242	-202.369733000029	-21.1289088138635	81.597554317549	66.77996358044079	-619.25830640562	61.78959408122479	5	3
